"","lhs","rhs","size","support","confidence","lift","count"
"4784","aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,ble,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4785","aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4786","aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4787","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,ble,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4788","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4789","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4790","aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4791","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,ble,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4792","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4793","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4794","aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4795","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul2","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4796","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,ble,catA1,dfrA17,floR,fosA3,mph(A),rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4797","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),rmtB1,sul1,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4798","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4799","aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4800","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),rmtB1,sul1,sul2","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4801","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),rmtB1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4802","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,ble,catA1,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4803","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4804","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4805","aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4806","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4807","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4808","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4809","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,ble,catA1,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4810","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4811","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,arr-3,blaEC,ble,catA1,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4812","aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4813","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4814","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4815","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,floR,fosA3,mph(A),rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4816","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4817","aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,ble,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4818","aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4819","aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4820","aadA2,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4821","aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4822","aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4823","aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4824","aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4825","aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4826","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,ble,catA1,dfrA17,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4827","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,fosA3,mph(A),qacEdelta1,rmtB1,sul1,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4828","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,arr-3,blaEC,ble,catA1,dfrA17,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4829","aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4830","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4831","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,fosA3,mph(A),qacEdelta1,rmtB1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4832","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,fosA3,mph(A),rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4833","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4834","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4835","aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4836","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,ble,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4837","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4838","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,arr-3,blaEC,ble,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4839","aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4840","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4841","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4842","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,dfrA17,floR,fosA3,mph(A),rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4843","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4844","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4845","aadA2,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4846","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,dfrA17,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4847","aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,arr-3,ble,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4848","aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4849","aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4850","aadA2,aadA5,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4851","aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4852","aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4853","aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4854","aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4855","aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4856","aadA2,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4857","aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4858","aadA2,aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4859","aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,ble,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4860","aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4861","aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4862","aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4863","aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4864","aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4865","aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4866","aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4867","aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4868","aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4869","aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4870","aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4871","aadA5,aph(3'')-Ib,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,ble,catA1,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4872","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4873","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,arr-3,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4874","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4875","aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4876","aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4877","aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4878","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4879","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4880","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4881","aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul1,sul2","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4882","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4883","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4884","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4885","aadA2,aadA5,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4886","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,blaEC,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),qacEdelta1,rmtB1,sul2","mcr",18,0.000280680542361171,1,56.9692496924969,13
"4887","aadA2,aadA5,aph(3'')-Ib,aph(3')-Ia,aph(4)-Ia,aph(6)-Id,arr-3,catA1,dfrA12,dfrA17,floR,fosA3,mph(A),rmtB1,sul1,sul2,tet(A)","mcr",18,0.000280680542361171,1,56.9692496924969,13
